date,symbol,open,high,low,close,adj_close,volume,daily_return
2025-05-05,BTC-USD,94319.5625,95193.1875,93566.2656,94748.0547,94748.0547,25816260327,0.004581
2025-05-06,BTC-USD,94748.3828,96889.1797,93399.8594,96802.4766,96802.4766,26551275827,0.021683
2025-05-07,BTC-USD,96800.1953,97625.8047,95829.3359,97032.3203,97032.3203,76983822462,0.002374
2025-05-08,BTC-USD,97034.25,103969.5391,96913.875,103241.4609,103241.4609,69895404397,0.06399
2025-05-09,BTC-USD,103239.125,104297.4922,102343.0938,102970.8516,102970.8516,58198593958,-0.002621
2025-05-10,BTC-USD,102973.7109,104961.7656,102830.4844,104696.3281,104696.3281,42276713994,0.016757
2025-05-11,BTC-USD,104701.0703,104937.9922,103364.7422,104106.3594,104106.3594,46285517406,-0.005635
2025-05-12,BTC-USD,104106.9609,105747.4531,100814.4062,102812.9531,102812.9531,63250475404,-0.012424
2025-05-13,BTC-USD,102812.4922,104997.4219,101515.0938,104169.8125,104169.8125,52608876410,0.013197
2025-05-14,BTC-USD,104167.3281,104303.5625,102618.2969,103539.4141,103539.4141,45956071155,-0.006052
2025-05-15,BTC-USD,103538.8281,104153.6172,101440.8125,103744.6406,103744.6406,50408241840,0.001982
2025-05-16,BTC-USD,103735.6562,104533.4844,103137.4766,103489.2891,103489.2891,44386499364,-0.002461
2025-05-17,BTC-USD,103489.2891,103716.9453,102659.1797,103191.0859,103191.0859,37898552742,-0.002881
2025-05-18,BTC-USD,103186.9531,106597.1719,103142.6016,106446.0078,106446.0078,49887082058,0.031543
2025-05-19,BTC-USD,106430.5312,107068.7188,102112.6875,105606.1797,105606.1797,61761126647,-0.00789
2025-05-20,BTC-USD,105605.4062,107307.1172,104206.5156,106791.0859,106791.0859,36515726122,0.01122
2025-05-21,BTC-USD,106791.3125,110724.4609,106127.2344,109678.0781,109678.0781,78086364051,0.027034
2025-05-22,BTC-USD,109673.4922,111970.1719,109285.0703,111673.2812,111673.2812,70157575642,0.018191
2025-05-23,BTC-USD,111679.3594,111798.9062,106841.3047,107287.7969,107287.7969,67548133399,-0.039271
2025-05-24,BTC-USD,107278.5078,109454.5234,106895.2891,107791.1562,107791.1562,45903627163,0.004692
2025-05-25,BTC-USD,107802.2734,109313.3047,106683.375,109035.3906,109035.3906,47518041841,0.011543
2025-05-26,BTC-USD,109023.7812,110376.8828,108735.6406,109440.3672,109440.3672,45950461571,0.003714
2025-05-27,BTC-USD,109440.4062,110744.2109,107609.5547,108994.6406,108994.6406,57450176272,-0.004073
2025-05-28,BTC-USD,108992.1719,109298.2891,106812.9297,107802.3281,107802.3281,49155377493,-0.010939
2025-05-29,BTC-USD,107795.5703,108910.0469,105374.3984,105641.7578,105641.7578,56022752042,-0.020042
2025-05-30,BTC-USD,105646.2109,106308.9453,103685.7891,103998.5703,103998.5703,57655287183,-0.015554
2025-05-31,BTC-USD,103994.7188,104927.1016,103136.1172,104638.0938,104638.0938,38997843858,0.006149
2025-06-01,BTC-USD,104637.2969,105884.5469,103826.9531,105652.1016,105652.1016,37397056873,0.009691
2025-06-02,BTC-USD,105649.8125,105958.3125,103727.5469,105881.5312,105881.5312,45819706290,0.002172
2025-06-03,BTC-USD,105888.4766,106813.5781,104920.8438,105432.4688,105432.4688,46196508367,-0.004241
2025-06-04,BTC-USD,105434.3672,105997.6953,104232.7031,104731.9844,104731.9844,44544857105,-0.006644
2025-06-05,BTC-USD,104750.7812,105936.6875,100436.8828,101575.9531,101575.9531,57479298400,-0.030134
2025-06-06,BTC-USD,101574.3672,105376.7734,101169.5703,104390.3438,104390.3438,48856653697,0.027707
2025-06-07,BTC-USD,104390.6484,105972.7578,103987.3125,105615.625,105615.625,38365033776,0.011737
2025-06-08,BTC-USD,105617.5078,106497.0625,105075.3281,105793.6484,105793.6484,36626232328,0.001686
2025-06-09,BTC-USD,105793.0234,110561.4219,105400.2344,110294.1016,110294.1016,55903193732,0.04254
2025-06-10,BTC-USD,110295.6875,110380.125,108367.7109,110257.2344,110257.2344,54700101509,-0.000334
2025-06-11,BTC-USD,110261.7969,110384.2188,108086.3281,108686.625,108686.625,50842662052,-0.014245
2025-06-12,BTC-USD,108685.9141,108780.6953,105785.6875,105929.0547,105929.0547,54843867968,-0.025372
2025-06-13,BTC-USD,105924.5938,106182.5469,102822.0234,106090.9688,106090.9688,69550440846,0.001529
2025-06-14,BTC-USD,106108.0859,106203.7578,104379.3672,105472.4062,105472.4062,38007870453,-0.00583
2025-06-15,BTC-USD,105464.8438,106157.1016,104519.8828,105552.0234,105552.0234,36744307742,0.000755
2025-06-16,BTC-USD,105555.5938,108915.375,104997.625,106796.7578,106796.7578,50366626945,0.011793
2025-06-17,BTC-USD,106794.1172,107750.1953,103396.5312,104601.1172,104601.1172,55964092176,-0.020559
2025-06-18,BTC-USD,104602.0703,105581.8516,103602.2656,104883.3281,104883.3281,47318089133,0.002698
2025-06-19,BTC-USD,104886.7734,105250.8906,103940.7734,104684.2891,104684.2891,37333806920,-0.001898
2025-06-20,BTC-USD,104681.0312,106539.3828,102372.2109,103309.6016,103309.6016,50951862476,-0.013132
2025-06-21,BTC-USD,103315.0781,104015.7812,100973.0625,102257.4062,102257.4062,38360555118,-0.010185
2025-06-22,BTC-USD,102212.0312,103351.6328,98286.2031,100987.1406,100987.1406,65536997201,-0.012422
2025-06-23,BTC-USD,100987.4766,106116.8594,99705.75,105577.7734,105577.7734,65237759656,0.045458
2025-06-24,BTC-USD,105571.5156,106316.8281,104740.2422,106045.6328,106045.6328,48822986421,0.004431
2025-06-25,BTC-USD,106047.4062,108168.3984,105881.3906,107361.2578,107361.2578,51624120283,0.012406
2025-06-26,BTC-USD,107375.0703,108305.5469,106666.3516,106960.0,106960.0,43891990613,-0.003737
2025-06-27,BTC-USD,106954.9219,107772.4688,106449.9922,107088.4297,107088.4297,45353692675,0.001201
2025-06-28,BTC-USD,107090.5469,107567.8828,106883.9766,107327.7031,107327.7031,30037708335,0.002234
2025-06-29,BTC-USD,107327.8203,108526.3047,107230.1094,108385.5703,108385.5703,35534874438,0.009856
2025-06-30,BTC-USD,108383.4375,108798.7891,106759.6484,107135.3359,107135.3359,42064804590,-0.011535
2025-07-01,BTC-USD,107144.3828,107550.6797,105270.2266,105698.2812,105698.2812,44110692247,-0.013413
2025-07-02,BTC-USD,105703.1016,109763.6562,105157.3984,108859.3203,108859.3203,56248657737,0.029906
2025-07-03,BTC-USD,108845.0156,110541.4609,108605.7969,109647.9766,109647.9766,50494742270,0.007245
2025-07-04,BTC-USD,109635.6562,109751.9844,107296.3828,108034.3359,108034.3359,42616442656,-0.014717
2025-07-05,BTC-USD,108015.8359,108381.3438,107842.2734,108231.1797,108231.1797,30615537520,0.001822
2025-07-06,BTC-USD,108231.1875,109731.625,107847.0156,109232.0703,109232.0703,36746020463,0.009248
2025-07-07,BTC-USD,109235.3281,109710.25,107527.0547,108299.8516,108299.8516,45415696597,-0.008534
2025-07-08,BTC-USD,108298.2266,109198.9688,107499.5547,108950.2734,108950.2734,44282204127,0.006006
2025-07-09,BTC-USD,108950.2734,111925.375,108357.6797,111326.5547,111326.5547,57927418065,0.021811
2025-07-10,BTC-USD,111329.1953,116608.7812,110660.75,115987.2031,115987.2031,95911605728,0.041865
2025-07-11,BTC-USD,115986.2344,118856.4766,115245.6875,117516.9922,117516.9922,86928361085,0.013189
2025-07-12,BTC-USD,117530.7109,118219.8984,116977.0234,117435.2266,117435.2266,45524560304,-0.000696
2025-07-13,BTC-USD,117432.2031,119449.5703,117265.4375,119116.1172,119116.1172,49021091807,0.014313
2025-07-14,BTC-USD,119115.7891,123091.6094,118959.1953,119849.7031,119849.7031,181746419401,0.006159
2025-07-15,BTC-USD,119853.8516,119935.5625,115765.6875,117777.1875,117777.1875,98321661181,-0.017293
2025-07-16,BTC-USD,117777.1875,120065.5156,117064.8203,118738.5078,118738.5078,72162029070,0.008162
2025-07-17,BTC-USD,118738.5078,120999.6094,117508.2188,119289.8438,119289.8438,72363841798,0.004643
2025-07-18,BTC-USD,119284.1094,120851.9141,116925.9844,118003.2266,118003.2266,77945799785,-0.010786
2025-07-19,BTC-USD,117998.125,118541.3984,117388.4141,117939.9766,117939.9766,47564562765,-0.000536
2025-07-20,BTC-USD,117944.1094,118865.0312,116550.1328,117300.7891,117300.7891,57515447231,-0.00542
2025-07-21,BTC-USD,117306.4688,119671.5625,116584.3984,117439.5391,117439.5391,69820091744,0.001183
2025-07-22,BTC-USD,117426.5,120269.9688,116233.2266,119995.4141,119995.4141,79217583118,0.021763
2025-07-23,BTC-USD,119997.4453,120113.3516,117391.3906,118754.9609,118754.9609,66608604537,-0.010338
2025-07-24,BTC-USD,118770.9844,119535.4531,117247.9688,118368.0,118368.0,72627318560,-0.003258
2025-07-25,BTC-USD,118368.0,118486.9766,114759.8203,117635.8828,117635.8828,104857024569,-0.006185
2025-07-26,BTC-USD,117644.8438,118335.6875,117181.2266,117947.3672,117947.3672,48508954046,0.002648
2025-07-27,BTC-USD,117944.7266,119815.5938,117859.6875,119448.4922,119448.4922,54683390892,0.012727
2025-07-28,BTC-USD,119457.5234,119819.7891,117441.4375,117924.4766,117924.4766,64822943193,-0.012759
2025-07-29,BTC-USD,117938.5859,119273.8672,116987.3672,117922.1484,117922.1484,68463107433,-2e-05
2025-07-30,BTC-USD,117921.9922,118780.7266,115800.8281,117831.1875,117831.1875,68896148592,-0.000771
2025-07-31,BTC-USD,117833.6328,118919.9844,115505.2188,115758.2031,115758.2031,69370346018,-0.017593
2025-08-01,BTC-USD,115738.9531,116060.7734,112724.4453,113320.0859,113320.0859,91294530181,-0.021062
2025-08-02,BTC-USD,113320.3906,114021.6016,112005.7656,112526.9141,112526.9141,56870866000,-0.006999
2025-08-03,BTC-USD,112525.8047,114747.4219,111943.8047,114217.6719,114217.6719,48099615826,0.015025
2025-08-04,BTC-USD,114223.9219,115729.4688,114130.4062,115071.8828,115071.8828,35783028986,0.007479
